Date,Monitoring Status,MacroPlot Name,MacroPlot UTM Y,MacroPlot UTM X,MacroPlot Purpose,NumTran,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Index,Transect,SampLoc,OffSet,LittDep,DuffDep,FuelbedDep,DLFuConSt,Comment,UV1,UV2,UV3,Visited
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,3,1,10,FALSE,0.4,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,33,4,10,FALSE,0.7,0.9,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,25,3,20,FALSE,0.3,2.9,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,10,1,45,FALSE,0.3,0.5,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,20,2,45,FALSE,0.6,1,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,36,4,25,FALSE,1,0.7,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,11,2,1,FALSE,1.7,1.4,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,40,4,45,FALSE,1.3,2.4,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,39,4,40,FALSE,1.5,1.4,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,19,2,40,FALSE,1.8,1,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,13,2,10,FALSE,1.8,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,4,1,15,FALSE,0.5,7,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,6,1,25,FALSE,0.2,0.3,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,2,1,5,FALSE,0.5,0.3,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,17,2,30,FALSE,0.4,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,12,2,5,FALSE,0.2,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,22,3,5,FALSE,1,1.2,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,35,4,20,FALSE,1.3,0.6,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,9,1,40,FALSE,2.1,1.5,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,30,3,45,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,32,4,5,FALSE,0.8,1.3,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,34,4,15,FALSE,0.4,1.1,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,21,3,1,FALSE,3,1,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,38,4,35,FALSE,0.3,0.8,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,16,2,25,FALSE,0.4,8,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,7,1,30,FALSE,0.5,0.6,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,29,3,40,FALSE,0.3,2.2,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,31,4,1,FALSE,1,1,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,14,2,15,FALSE,0.1,0.1,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,28,3,35,FALSE,0,0.8,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,24,3,15,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,1,1,1,FALSE,0.6,0.9,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,15,2,20,FALSE,0.3,0.8,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,23,3,10,FALSE,0.5,1.1,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
8/21/1996 0:00,00Pre,FPSME2D08-30,5357586,668476,Company Creek,,,,,,,,26,3,25,FALSE,0.2,0.4,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,4,,,,,,,,,,,,,,,,,,,TRUE
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,27,3,30,FALSE,1,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,23,3,10,FALSE,1,1.3,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,39,4,40,FALSE,0,1.5,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,20,2,45,FALSE,0.2,0.3,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,21,3,1,FALSE,0.6,0.8,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,36,4,25,FALSE,0,1.2,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,13,2,10,FALSE,1,1.3,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,14,2,15,FALSE,0.2,0.8,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,28,3,35,FALSE,0.3,1.2,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,11,2,1,FALSE,0.4,1.2,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,34,4,15,FALSE,0,0.5,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,6,1,25,FALSE,0.3,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,37,4,30,FALSE,0,1.3,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,22,3,5,FALSE,0.1,2.5,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,15,2,20,FALSE,0.5,0.1,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,33,4,10,FALSE,0,1.3,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,40,4,45,FALSE,0.3,1,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,16,2,25,FALSE,0.4,0.4,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,31,4,1,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,8,1,35,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,2,1,5,FALSE,0.4,0.2,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,32,4,5,FALSE,0,0.6,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,19,2,40,FALSE,1.3,1,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,24,3,15,FALSE,0.6,1,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,30,3,45,FALSE,0.2,1.3,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,1,1,1,FALSE,0.1,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,7,1,30,FALSE,0,0.6,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,35,4,20,FALSE,0.1,1,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,18,2,35,FALSE,0,0.5,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,26,3,25,FALSE,0.3,0.5,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,4,1,15,FALSE,0.2,0.4,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,3,1,10,FALSE,0.3,0.4,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,12,2,5,FALSE,0.1,2.5,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,17,2,30,FALSE,0.5,0.4,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,29,3,40,FALSE,0.6,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,9,1,40,FALSE,0.1,0.8,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,38,4,35,FALSE,0,1.2,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,10,1,45,FALSE,0.6,0.5,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,5,1,20,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/1/1996 0:00,01Post,FPSME2D08-28,5355411,671686,Boulder ,,,,,,,,25,3,20,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,4,,,,,,,,,,,,,,,,,,,TRUE
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,31,4,1,FALSE,4.5,1.4,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,23,3,10,FALSE,0,1.3,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,28,3,35,FALSE,1,3.8,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,25,3,20,FALSE,0,0.8,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,17,2,30,FALSE,0,2.6,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,16,2,25,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,29,3,40,FALSE,0.6,1.3,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,9,1,40,FALSE,0.3,0.1,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,7,1,30,FALSE,0.3,0.8,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,21,3,1,FALSE,1,1.5,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,1,1,1,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,14,2,15,FALSE,0.1,1,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,12,2,5,FALSE,0.1,1.4,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,38,4,35,FALSE,0.7,0.8,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,15,2,20,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,13,2,10,FALSE,0.3,1.2,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,26,3,25,FALSE,0.4,0.6,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,5,1,20,FALSE,0.3,0.8,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,2,1,5,FALSE,0.2,0.4,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,11,2,1,FALSE,0.1,1.2,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,24,3,15,FALSE,0.8,0.6,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,37,4,30,FALSE,24,0.7,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,36,4,25,FALSE,12,1.1,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,19,2,40,FALSE,0.2,0.7,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,35,4,20,FALSE,17,1.2,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,34,4,15,FALSE,12,1.9,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,8,1,35,FALSE,0.2,0.9,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,27,3,30,FALSE,0.6,2.3,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,3,1,10,FALSE,0.2,0.7,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,4,1,15,FALSE,0.3,0.6,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,32,4,5,FALSE,21,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,6,1,25,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,40,4,45,FALSE,0.8,1.2,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,33,4,10,FALSE,3,1.3,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,30,3,45,FALSE,1.2,1,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,10,1,45,FALSE,0.2,0.9,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,20,2,45,FALSE,0.1,0.8,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,39,4,40,FALSE,0.6,1.2,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,18,2,35,FALSE,0,1.8,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-06,5355657,671514,Boulder,,,,,,,,22,3,5,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,4,,,,,,,,,,,,,,,,,,,TRUE
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,25,3,20,FALSE,0.5,0.8,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,23,3,10,FALSE,0.5,0.4,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,3,1,10,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,15,2,20,FALSE,0.6,1.8,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,36,4,25,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,38,4,35,FALSE,0.8,2.8,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,19,2,40,FALSE,0.2,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,39,4,40,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,6,1,25,FALSE,1,0.9,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,1,1,1,FALSE,0,0.5,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,2,1,5,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,13,2,10,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,33,4,10,FALSE,0.5,0.6,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,31,4,1,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,18,2,35,FALSE,1.2,2.5,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,12,2,5,FALSE,0.1,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,10,1,45,FALSE,1.4,1,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,29,3,40,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,28,3,35,FALSE,0,1.2,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,16,2,25,FALSE,0.2,0.1,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,20,2,45,FALSE,0,0.5,0,NOCA,From FMH DFLITDUF 1060,,, fuel2_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,35,4,20,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel4_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,30,3,45,FALSE,0,0.8,0,NOCA,From FMH DFLITDUF 1060,,, fuel3_FUEL,
10/3/1996 0:00,01Post,FPSME2D08-07,5355708,671565,Boulder ,,,,,,,,4,1,15,FALSE,0,0,0,NOCA,From FMH DFLITDUF 1060,,, fuel1_FUEL,
